Month,Store,Metric,Amount,Percent of Net Sales
Dec 24,JAP,Aggregator commission,749036.24,0.209811352921733
Dec 24,JAP,Marketing & advertisement,216921.2,0.06076145321006875
Dec 24,JAP,Other opex expenses,131111.8434803383,0.03672553048257352
Dec 24,DWR,Gross Sales,3848527.039,1.000078960856943
Dec 24,DWR,Net Sales,3848223.18,1.0
Dec 24,DWR,COGS (food +packaging),1581176.370381905,0.4108847892709553
Dec 24,DWR,Gross margin,2267046.809618095,0.5891152107290448
Dec 24,DWR,store Labor Cost,453165.7962,0.117759749111017
Dec 24,DWR,Utility Cost,118977.0,0.03091738561795161
Dec 24,DWR,CAM,0.0,0.0
Dec 24,DWR,Aggregator commission,827814.87,0.2151161279580463
Dec 24,DWR,Marketing & advertisement,199173.53,0.05175727100110654
Dec 24,DWR,Other opex expenses,149252.3984360871,0.03878475635503211
Dec 24,AVK,Gross Sales,1892708.032,1.02278144100134
Dec 24,AVK,Net Sales,1850549.84,1.0
Dec 24,AVK,COGS (food +packaging),729205.7917574294,0.3940481774635313
Dec 24,AVK,Gross margin,1121344.04824257,0.6059518225364686
Dec 24,AVK,store Labor Cost,493466.076,0.2666591654726792
Dec 24,AVK,Utility Cost,95600.0,0.05166032166958551
Dec 24,AVK,CAM,77225.0,0.0417308403863362
Dec 24,AVK,Aggregator commission,203402.96,0.1099148780559188
Dec 24,AVK,Marketing & advertisement,105634.92,0.05708299107469594
Dec 24,AVK,Other opex expenses,144476.6134823029,0.07807226282665423
Dec 24,CYG,Gross Sales,2602586.511,1.018169442895213
Dec 24,CYG,Net Sales,2556142.82,1.0
Dec 24,CYG,COGS (food +packaging),852696.9736409574,0.3335873750751366
Dec 24,CYG,Gross margin,1703445.846359042,0.6664126249248634
Dec 24,CYG,store Labor Cost,298861.714,0.1169190201977838
Dec 24,CYG,Utility Cost,86960.43999999999,0.03402018045298423
Dec 24,CYG,CAM,93880.8,0.03672752526402261
Dec 24,CYG,Aggregator commission,329207.13,0.1287905853398286
Dec 24,CYG,Marketing & advertisement,23024.19,0.009007395760460677
Dec 24,CYG,Other opex expenses,143805.9643855852,0.05625897084482365
Dec 24,NSS,Gross Sales,3590877.032,1.000017319745732
Dec 24,NSS,Net Sales,3590814.84,1.0
Dec 24,NSS,COGS (food +packaging),1456459.82215188,0.4056070521731162
Dec 24,NSS,Gross margin,2134355.01784812,0.5943929478268838
Dec 24,NSS,store Labor Cost,317111.096,0.08831173706522834
Dec 24,NSS,Utility Cost,189187.0,0.05268637020559935
Dec 24,NSS,CAM,0.0,0.0
Dec 24,NSS,Aggregator commission,778253.49,0.2167345086498529
Dec 24,NSS,Marketing & advertisement,120182.19,0.03346933644732292
Dec 24,NSS,Other opex expenses,202389.4292069002,0.05636309256394301
Dec 24,GEB,Gross Sales,3278568.465,1.011827554175468
Dec 24,GEB,Net Sales,3240244.3,1.0
Dec 24,GEB,COGS (food +packaging),1263775.970826124,0.3900249036241261
Dec 24,GEB,Gross margin,1976468.329173876,0.6099750963758739
Dec 24,GEB,store Labor Cost,447023.78,0.1379599001223457
Dec 24,GEB,Utility Cost,143746.53,0.04436286794795072
Dec 24,GEB,CAM,56304.0,0.01737646757067052
Dec 24,GEB,Aggregator commission,529939.96,0.1635493842238994
Dec 24,GEB,Marketing & advertisement,204604.95,0.06314491472139926
Dec 24,GEB,Other opex expenses,140717.2001505055,0.0434279600925478
Dec 24,ROH,Gross Sales,3067612.0,1.0
Dec 24,ROH,Net Sales,3067612.0,1.0
Dec 24,ROH,COGS (food +packaging),1211136.030613218,0.3948139564629484
Dec 24,ROH,Gross margin,1856475.969386782,0.6051860435370516
Dec 24,ROH,store Labor Cost,355256.872,0.1158089328115811
Dec 24,ROH,Utility Cost,124040.0,0.0404353614472756
Dec 24,ROH,CAM,0.0,0.0
Dec 24,ROH,Aggregator commission,652052.13,0.2125601705821988
Dec 24,ROH,Marketing & advertisement,181783.61,0.05925899690052066
Dec 24,ROH,Other opex expenses,142690.4457590199,0.04651515438035189
Dec 24,EKL,Gross Sales,7470351.032,1.011051777867653
Dec 24,EKL,Net Sales,7388692.84,1.0
Dec 24,EKL,COGS (food +packaging),2974945.315410508,0.4026348611090061
Dec 24,EKL,Gross margin,4413747.524589492,0.5973651388909939
Dec 24,EKL,store Labor Cost,709790.0782,0.0960643639640053
Dec 24,EKL,Utility Cost,285275.0,0.03860967104433049
Dec 24,EKL,CAM,0.0,0.0
Dec 24,EKL,Aggregator commission,1234019.05,0.1670145283776609
Dec 24,EKL,Marketing & advertisement,455510.47,0.06164966928033782
Dec 24,EKL,Other opex expenses,278752.1058147795,0.0377268499112191
Dec 24,PBF,Gross Sales,1862511.965,1.018212723690331
Dec 24,PBF,Net Sales,1829197.3,1.0
Dec 24,PBF,COGS (food +packaging),725413.2747941164,0.3965746476851438
Dec 24,PBF,Gross margin,1103784.025205884,0.6034253523148562
Dec 24,PBF,store Labor Cost,382205.6478,0.2089471965654006
Dec 24,PBF,Utility Cost,58420.36,0.03193770294762626
Dec 24,PBF,CAM,64900.0,0.03548004362350633
Dec 24,PBF,Aggregator commission,235920.12,0.1289746710209992
Dec 24,PBF,Marketing & advertisement,198982.99,0.1087815896076383
Dec 24,PBF,Other opex expenses,116315.6848809958,0.06358837555740746
Dec 24,KBB,Gross Sales,3542578.021,1.002996607848164
Dec 24,KBB,Net Sales,3531994.02,1.0
Dec 24,KBB,COGS (food +packaging),1433075.374518659,0.4057411667188097
Dec 24,KBB,Gross margin,2098918.645481341,0.5942588332811902
Dec 24,KBB,store Labor Cost,501362.0489399999,0.1419487253095632
Dec 24,KBB,Utility Cost,102071.0,0.02889897305092266
Dec 24,KBB,CAM,53100.0,0.01503400053887973
Dec 24,KBB,Aggregator commission,719214.05,0.2036283317376625
Dec 24,KBB,Marketing & advertisement,236454.36,0.06694642138720268
Dec 24,KBB,Other opex expenses,175060.3921665774,0.04956418135911154
Dec 24,PRM,Gross Sales,1233864.0825,1.05
Dec 24,PRM,Net Sales,1175108.65,1.0
Dec 24,PRM,COGS (food +packaging),466922.3125777157,0.3973439499213249
Dec 24,PRM,Gross margin,708186.3374222842,0.6026560500786751
Dec 24,PRM,store Labor Cost,343235.31,0.2920881486150239
Dec 24,PRM,Utility Cost,71900.69,0.0611864188047633
Dec 24,PRM,CAM,142142.8,0.120961410674664
Dec 24,PRM,Aggregator commission,0.0,0.0
Dec 24,PRM,Marketing & advertisement,11681.16,0.009940493587550394
Dec 24,PRM,Other opex expenses,121790.892975749,0.1036422402096598
Dec 24,KAM,Gross Sales,2479668.961,1.026594049922697
Dec 24,KAM,Net Sales,2415432.82,1.0
Dec 24,KAM,COGS (food +packaging),981567.888179793,0.4063734996280264
Dec 24,KAM,Gross margin,1433864.931820207,0.5936265003719735
Dec 24,KAM,store Labor Cost,378998.252,0.1569069728877825
Dec 24,KAM,Utility Cost,130843.0,0.0541695877097505
Dec 24,KAM,CAM,5900.0,0.00244262641094692
Dec 24,KAM,Aggregator commission,230433.08,0.09540032663793976
Dec 24,KAM,Marketing & advertisement,329510.77,0.1364189338124502
Dec 24,KAM,Other opex expenses,276906.1306160861,0.1146403776264355
Dec 24,MOM,Gross Sales,2714538.996,1.009185885808151
Dec 24,MOM,Net Sales,2689830.52,1.0
Dec 24,MOM,COGS (food +packaging),1082424.566688186,0.4024136683110376
Dec 24,MOM,Gross margin,1607405.953311814,0.5975863316889624
Dec 24,MOM,store Labor Cost,507003.66,0.1884890725382951
Dec 24,MOM,Utility Cost,154801.0,0.05755046604200179
Dec 24,MOM,CAM,41091.0,0.01527642715571537
Dec 24,MOM,Aggregator commission,461604.58,0.1716110277460901
Dec 24,MOM,Marketing & advertisement,300563.85,0.1117408133208333
Dec 24,MOM,Other opex expenses,187779.6602400227,0.06981096349521043
Dec 24,MAY,Gross Sales,45148.0,1.0
Dec 24,MAY,Net Sales,45148.0,1.0
Dec 24,MAY,COGS (food +packaging),29817.84201769118,0.6604465760984137
Dec 24,MAY,Gross margin,15330.15798230882,0.3395534239015863
Dec 24,MAY,store Labor Cost,2820.795,0.06247884734650482
Dec 24,MAY,Utility Cost,15911.0,0.3524187117923275
Dec 24,MAY,CAM,0.0,0.0
Dec 24,MAY,Aggregator commission,10372.0,0.2297333215203331
Dec 24,MAY,Marketing & advertisement,12598.82,0.2790559936209799
Dec 24,MAY,Other opex expenses,71366.85583246188,1.580731280066932
Dec 24,IHY,Gross Sales,4800001.0,1.0
Dec 24,IHY,Net Sales,4634683.7,
Dec 24,IHY,COGS (food +packaging),1675866.909804862,0.3615925094963571
Dec 24,IHY,Gross margin,2958816.790195138,0.6384074905036428
Dec 24,IHY,store Labor Cost,441130.0642770064,0.09518018765272081
Dec 24,IHY,Utility Cost,130356.0,0.02812619122206764
Dec 24,IHY,CAM,42482.0,0.009166105553222541
Dec 24,IHY,Aggregator commission,270018.55,0.05826040512753869
Dec 24,IHY,Marketing & advertisement,86818.0,0.01873223840496386
Dec 24,IHY,Other opex expenses,147020.2345454545,0.0317217406973111
Dec 24,DCH,Gross Sales,1632338.12,1.0
Dec 24,DCH,Net Sales,1629917.0,
Dec 24,DCH,COGS (food +packaging),750116.2812224111,0.4602174719463697
Dec 24,DCH,Gross margin,879800.7187775889,0.5397825280536303
Dec 24,DCH,store Labor Cost,379129.088775,0.2326063773646143
Dec 24,DCH,Utility Cost,0.0,0.0
Dec 24,DCH,CAM,0.0,0.0
Dec 24,DCH,Aggregator commission,0.0,0.0
Dec 24,DCH,Marketing & advertisement,2748.75,0.001686435566964453
Dec 24,DCH,Other opex expenses,240851.5399999999,0.1477692054257977
Dec 24,SCH,Gross Sales,2909292.0,1.0
Dec 24,SCH,Net Sales,2770759.0,
Dec 24,SCH,COGS (food +packaging),1061225.013908466,0.3830087762625571
Dec 24,SCH,Gross margin,1709533.986091534,0.616991223737443
Dec 24,SCH,store Labor Cost,376706.7889637097,0.1359579772054191
Dec 24,SCH,Utility Cost,109563.6,0.03954281119361158
Dec 24,SCH,CAM,54640.0,0.01972022828401893
Dec 24,SCH,Aggregator commission,0.0,0.0
Dec 24,SCH,Marketing & advertisement,3196.32,0.001153590045182565
Dec 24,SCH,Other opex expenses,104412.3681818181,0.03768367013580683
Dec 24,LTP,Gross Sales,1812697.0,1.0
Dec 24,LTP,Net Sales,1754029.85,
Dec 24,LTP,COGS (food +packaging),699062.5213162492,0.3985465363182098
Dec 24,LTP,Gross margin,1054967.328683751,0.6014534636817902
Dec 24,LTP,store Labor Cost,344614.1214282258,0.1964699297610162
Dec 24,LTP,Utility Cost,125266.92,0.07141664094257004
Dec 24,LTP,CAM,45073.06,0.0256968602900344
Dec 24,LTP,Aggregator commission,115964.32,0.06611308239708691
Dec 24,LTP,Marketing & advertisement,123908.82,0.07064236677614123
Dec 24,LTP,Other opex expenses,135290.4499999999,0.0771312130178401
Dec 24,FSM,Gross Sales,2502866.0,1.0
Dec 24,FSM,Net Sales,2383681.9,
Dec 24,FSM,COGS (food +packaging),928936.4133504528,0.3897065348150912
Dec 24,FSM,Gross margin,1454745.486649547,0.6102934651849088
Dec 24,FSM,store Labor Cost,310149.504425,0.1301136298534633
Dec 24,FSM,Utility Cost,47581.0,0.01996113659293214
Dec 24,FSM,CAM,62824.0,0.02635586568828668
Dec 24,FSM,Aggregator commission,0.0,0.0
Dec 24,FSM,Marketing & advertisement,24588.83,0.01031548295097597
Dec 24,FSM,Other opex expenses,94047.99000000003,0.03945492475317282
Dec 24,GSM,Gross Sales,2709518.0,1.0
Dec 24,GSM,Net Sales,2673095.48,
Dec 24,GSM,COGS (food +packaging),988840.9004835965,0.3699235241995907
Dec 24,GSM,Gross margin,1684254.579516403,0.6300764758004093
Dec 24,GSM,store Labor Cost,326182.577683871,0.1220242898633277
Dec 24,GSM,Utility Cost,84099.0,0.03146127799370638
Dec 24,GSM,CAM,26538.0,0.009927815971616547
Dec 24,GSM,Aggregator commission,393608.55,0.1472482195061734
Dec 24,GSM,Marketing & advertisement,148565.25,0.05557798107533368
Dec 24,GSM,Other opex expenses,110241.7513636364,0.04124123219258756
Dec 24,PPM,Gross Sales,2426870.0,1.0
Dec 24,PPM,Net Sales,2382939.46,
Dec 24,PPM,COGS (food +packaging),913437.065447388,0.3833236558378147
Dec 24,PPM,Gross margin,1469502.394552612,0.6166763441621853
Dec 24,PPM,store Labor Cost,363738.7264604839,0.1526428734620408
Dec 24,PPM,Utility Cost,96020.37,0.04029492633438535
Dec 24,PPM,CAM,45533.5,0.0191081228727481
Dec 24,PPM,Aggregator commission,304980.91,0.1279851692077817
Dec 24,PPM,Marketing & advertisement,98881.93,0.04149577933465418
Dec 24,PPM,Other opex expenses,99831.90636363646,0.04189443669862947
Dec 24,FLM,Gross Sales,2818013.0,1.0
Dec 24,FLM,Net Sales,2770303.76,
Dec 24,FLM,COGS (food +packaging),1077694.380053177,0.3890166831572208
Dec 24,FLM,Gross margin,1692609.379946823,0.6109833168427793
Dec 24,FLM,store Labor Cost,377699.050225,0.1363384967665062
Dec 24,FLM,Utility Cost,130880.0,0.04724391667432166
Dec 24,FLM,CAM,9491.0,0.003425978095629484
Dec 24,FLM,Aggregator commission,365910.59,0.132083201590861
Dec 24,FLM,Marketing & advertisement,111428.58,0.04022251336077312
Dec 24,FLM,Other opex expenses,159089.9650000002,0.05742690288952286
Dec 24,FDN,Gross Sales,8044225.0,1.0
Dec 24,FDN,Net Sales,7923186.5,
Dec 24,FDN,COGS (food +packaging),2822557.302412692,0.3562401695848875
Dec 24,FDN,Gross margin,5100629.197587308,0.6437598304151124
Dec 24,FDN,store Labor Cost,598529.0304596773,0.07554145424441004
Dec 24,FDN,Utility Cost,237472.0,0.02997177966213467
Dec 24,FDN,CAM,28036.0,0.003538475334387244
Dec 24,FDN,Aggregator commission,1111052.1,0.1402279373330415
Dec 24,FDN,Marketing & advertisement,68659.53,0.008665646075603547
Dec 24,FDN,Other opex expenses,302704.3777272734,0.03820487852043788
Dec 24,DTK,Gross Sales,4884510.0,1.0
Dec 24,DTK,Net Sales,4805972.58,
Dec 24,DTK,COGS (food +packaging),1720358.894363028,0.3579626944860822
Dec 24,DTK,Gross margin,3085613.685636972,0.6420373055139179
Dec 24,DTK,store Labor Cost,456551.2335443549,0.09499663719353864
Dec 24,DTK,Utility Cost,159392.0,0.03316539937479211
Dec 24,DTK,CAM,23222.0,0.004831904388434942
Dec 24,DTK,Aggregator commission,657768.86,0.1368648799074089
Dec 24,DTK,Marketing & advertisement,76843.98,0.01598926725462092
Dec 24,DTK,Other opex expenses,135084.2259090909,0.02810757316245259
Dec 24,AKA,Gross Sales,2642371.0,1.0
Dec 24,AKA,Net Sales,2607166.9,
Dec 24,AKA,COGS (food +packaging),1001856.677035486,0.3842702502227558
Dec 24,AKA,Gross margin,1605310.222964514,0.6157297497772443
Dec 24,AKA,store Labor Cost,387858.1636,0.148766142896337
Dec 24,AKA,Utility Cost,102499.8,0.03931462922454255
Dec 24,AKA,CAM,61950.0,0.02376142470971076
Dec 24,AKA,Aggregator commission,384802.55,0.1475941375291317
Dec 24,AKA,Marketing & advertisement,125271.62,0.04804894538972553
Dec 24,AKA,Other opex expenses,89055.51718181814,0.03415796556093825
Dec 24,HIM,Gross Sales,2570379.0,1.0
Dec 24,HIM,Net Sales,2512514.42,
Dec 24,HIM,COGS (food +packaging),931749.0305700637,0.370843256919522
Dec 24,HIM,Gross margin,1580765.389429936,0.629156743080478
Dec 24,HIM,store Labor Cost,356805.4552177419,0.1420113064337127
Dec 24,HIM,Utility Cost,123139.0,0.04901026597889137
Dec 24,HIM,CAM,0.0,0.0
Dec 24,HIM,Aggregator commission,276916.98,0.1102150808750383
Dec 24,HIM,Marketing & advertisement,124132.17,0.04940555525249483
Dec 24,HIM,Other opex expenses,122330.3468181817,0.04868841581342316
Dec 24,SMR,Gross Sales,7040497.0,1.0
Dec 24,SMR,Net Sales,6954304.14,
Dec 24,SMR,COGS (food +packaging),2489765.542429262,0.3580179256337878
Dec 24,SMR,Gross margin,4464538.597570738,0.6419820743662122
Dec 24,SMR,store Labor Cost,551084.0904580646,0.079243599268016
Dec 24,SMR,Utility Cost,203200.0,0.02921931452943328
Dec 24,SMR,CAM,20900.0,0.003005333039690726
Dec 24,SMR,Aggregator commission,1063027.54,0.1528589372279022
Dec 24,SMR,Marketing & advertisement,214614.69,0.03086069945741545
Dec 24,SMR,Other opex expenses,246797.9763636364,0.03548852212892087
Dec 24,ATL,Gross Sales,3344684.0,1.0
Dec 24,ATL,Net Sales,3264305.94,
Dec 24,ATL,COGS (food +packaging),1203551.446599099,0.3687005656703548
Dec 24,ATL,Gross margin,2060754.493400901,0.6312994343296452
Dec 24,ATL,store Labor Cost,366180.81485,0.112177235093963
Dec 24,ATL,Utility Cost,87043.0,0.02666508642262863
Dec 24,ATL,CAM,53100.0,0.0162668576340611
Dec 24,ATL,Aggregator commission,337202.74,0.1032999805159194
Dec 24,ATL,Marketing & advertisement,101437.4,0.03107472211994933
Dec 24,ATL,Other opex expenses,104690.8161818181,0.03207138610966652
Dec 24,DSL,Gross Sales,1755370.0,1.0
Dec 24,DSL,Net Sales,1709814.64,
Dec 24,DSL,COGS (food +packaging),655886.6332509511,0.3836010161025121
Dec 24,DSL,Gross margin,1053928.006749049,0.6163989838974878
Dec 24,DSL,store Labor Cost,329687.7724,0.1928207682208172
Dec 24,DSL,Utility Cost,92374.0,0.0540257393047003
Dec 24,DSL,CAM,41300.0,0.02415466509281965
Dec 24,DSL,Aggregator commission,163577.63,0.09566980313140844
Dec 24,DSL,Marketing & advertisement,193842.34,0.113370382651537
Dec 24,DSL,Other opex expenses,83981.6395454544,0.0491173941202506
Dec 24,ATT,Gross Sales,1651074.0,1.0
Dec 24,ATT,Net Sales,1614391.69,
Dec 24,ATT,COGS (food +packaging),650565.3363867427,0.4029786206262885
Dec 24,ATT,Gross margin,963826.3536132573,0.5970213793737116
Dec 24,ATT,store Labor Cost,313847.0184999999,0.1944057445563288
Dec 24,ATT,Utility Cost,132911.0,0.08232884300835319
Dec 24,ATT,CAM,9440.0,0.00584740373632622
Dec 24,ATT,Aggregator commission,179330.73,0.1110825403220454
Dec 24,ATT,Marketing & advertisement,157420.24,0.09751056139294176
Dec 24,ATT,Other opex expenses,90429.64654545463,0.05601468782675326
Dec 24,BNJ,Gross Sales,2802761.0,1.0
Dec 24,BNJ,Net Sales,2752052.4,
Dec 24,BNJ,COGS (food +packaging),1079176.613507671,0.392135198264274
Dec 24,BNJ,Gross margin,1672875.786492329,0.607864801735726
Dec 24,BNJ,store Labor Cost,362706.3109612903,0.1317948419010082
Dec 24,BNJ,Utility Cost,154180.0,0.05602364257308473
Dec 24,BNJ,CAM,14000.0,0.005087112440155573
Dec 24,BNJ,Aggregator commission,362352.91,0.1316664282991123
Dec 24,BNJ,Marketing & advertisement,165080.73,0.05998458822949738
Dec 24,BNJ,Other opex expenses,157569.8089090909,0.05725538107816943
Dec 24,AMZ,Gross Sales,156498.0,1.0
Dec 24,AMZ,Net Sales,149045.72,
Dec 24,AMZ,COGS (food +packaging),95898.03008398888,0.6434135115318231
Dec 24,AMZ,Gross margin,53147.68991601112,0.3565864884681769
Dec 24,AMZ,store Labor Cost,40117.832,0.2691646026467583
Dec 24,AMZ,Utility Cost,0.0,0.0
Dec 24,AMZ,CAM,0.0,0.0
Dec 24,AMZ,Aggregator commission,0.0,0.0
Dec 24,AMZ,Marketing & advertisement,18871.79,0.1266174567105986
Dec 24,AMZ,Other opex expenses,110276.44,0.7398833056058235
Dec 24,DLP,Gross Sales,1562808.9835,1.0498527473769
Dec 24,DLP,Net Sales,1488598.27,1.0
Dec 24,DLP,COGS (food +packaging),599826.1595999999,0.4029469680896511
Dec 24,DLP,Gross margin,888772.1104000001,0.5970530319103489
Dec 24,DLP,store Labor Cost,246052.3138709677,0.1652912802800501
Dec 24,DLP,Utility Cost,65000.0,0.04366523951421763
Dec 24,DLP,CAM,101352.95,0.06808616672650036
Dec 24,DLP,Aggregator commission,2192.05,0.001472559819648319
Dec 24,DLP,Marketing & advertisement,22334.66,0.01500381966720948
Dec 24,DLP,Other opex expenses,88321.34499999988,0.05933188744065904
Dec 24,EXA,Gross Sales,2372855.087,1.049729676994334
Dec 24,EXA,Net Sales,2260443.94,1.0
Dec 24,EXA,COGS (food +packaging),843964.73071,0.3733623806259934
Dec 24,EXA,Gross margin,1416479.20929,0.6266376193740066
Dec 24,EXA,store Labor Cost,273431.0303225806,0.1209634202751255
Dec 24,EXA,Utility Cost,75019.69,0.03318803385143894
Dec 24,EXA,CAM,63003.74,0.02787228600767688
Dec 24,EXA,Aggregator commission,2467.0,0.001091378536908109
Dec 24,EXA,Marketing & advertisement,141624.33,0.06265332552330406
Dec 24,EXA,Other opex expenses,92993.0590000001,0.04113929009891749
Dec 24,VRA,Gross Sales,3135877.054,1.028174453080895
Dec 24,VRA,Net Sales,3049946.48,1.0
Dec 24,VRA,COGS (food +packaging),992818.7845969999,0.3255200676823023
Dec 24,VRA,Gross margin,2057127.695403,0.6744799323176977
Dec 24,VRA,store Labor Cost,469691.9658064516,0.1540000681606884
Dec 24,VRA,Utility Cost,159849.0,0.05241042787085234
Dec 24,VRA,CAM,109150.0,0.03578751322875672
Dec 24,VRA,Aggregator commission,273593.9,0.08970449212603888
Dec 24,VRA,Marketing & advertisement,118136.76,0.03873404362164414
Dec 24,VRA,Other opex expenses,138232.255,0.04532284612417199
Dec 24,CPM,Gross Sales,3100865.008,1.044057033301947
Dec 24,CPM,Net Sales,2970014.96,1.0
Dec 24,CPM,COGS (food +packaging),1045313.20206,0.3519555342778475
Dec 24,CPM,Gross margin,1924701.75794,0.6480444657221525
Dec 24,CPM,store Labor Cost,386610.0706451613,0.130171085281389
Dec 24,CPM,Utility Cost,87583.0,0.02948907705165229
Dec 24,CPM,CAM,79844.0,0.0268833662709901
Dec 24,CPM,Aggregator commission,70994.33,0.02390369441102074
Dec 24,CPM,Marketing & advertisement,24216.69,0.008153726606144772
Dec 24,CPM,Other opex expenses,134213.5069999998,0.04518950537542067
Dec 24,KTP,Gross Sales,5354038.997,1.022253197312252
Dec 24,KTP,Net Sales,5237488.140000001,1.0
Dec 24,KTP,COGS (food +packaging),1880809.160035,0.3591051874028683
Dec 24,KTP,Gross margin,3356678.979965,0.6408948125971318
Dec 24,KTP,store Labor Cost,473923.0838709677,0.09048671256198161
Dec 24,KTP,Utility Cost,285909.0,0.05458895416229047
Dec 24,KTP,CAM,53100.0,0.01013844777890036
Dec 24,KTP,Aggregator commission,595408.37,0.1136820464475553
Dec 24,KTP,Marketing & advertisement,152227.96,0.02906507011202511
Dec 24,KTP,Other opex expenses,132576.3140000001,0.02531295736738413
Dec 24,CAR,Gross Sales,2085632.013,1.036140124593043
Dec 24,CAR,Net Sales,2012886.06,1.0
Dec 24,CAR,COGS (food +packaging),775506.4623020001,0.3852709190613601
Dec 24,CAR,Gross margin,1237379.597698,0.6147290809386398
Dec 24,CAR,store Labor Cost,419929.9038709677,0.2086208018505368
Dec 24,CAR,Utility Cost,95089.0,0.04724013042248402
Dec 24,CAR,CAM,69296.5,0.03442643941803641
Dec 24,CAR,Aggregator commission,112720.38,0.05599938428705696
Dec 24,CAR,Marketing & advertisement,68673.96,0.03411716210106796
Dec 24,CAR,Other opex expenses,95954.23500000009,0.04766997839907548
Dec 24,VEL,Gross Sales,4298349.926,1.018756295012659
Dec 24,VEL,Net Sales,4219213.12,1.0
Dec 24,VEL,COGS (food +packaging),1536945.18135,0.3642729432330738
Dec 24,VEL,Gross margin,2682267.93865,0.6357270567669262
Dec 24,VEL,store Labor Cost,457898.2067741936,0.1085269204827922
Dec 24,VEL,Utility Cost,161117.0,0.0381865043119699
Dec 24,VEL,CAM,0.0,0.0
Dec 24,VEL,Aggregator commission,538514.12,0.1276337802059167
Dec 24,VEL,Marketing & advertisement,96054.96,0.02276608392799082
Dec 24,VEL,Other opex expenses,203580.8530000001,0.04825090537261134
Dec 24,NUN,Gross Sales,3580899.9825,1.016686887877811
Dec 24,NUN,Net Sales,3522126.65,1.0
Dec 24,NUN,COGS (food +packaging),1294278.702008,0.367470801201314
Dec 24,NUN,Gross margin,2227847.947992,0.632529198798686
Dec 24,NUN,store Labor Cost,381441.2587096774,0.108298564081924
Dec 24,NUN,Utility Cost,217411.0,0.06172719541473615
Dec 24,NUN,CAM,0.0,0.0
Dec 24,NUN,Aggregator commission,482689.6,0.137044929943107
Dec 24,NUN,Marketing & advertisement,191861.34,0.0544731518953187
Dec 24,NUN,Other opex expenses,134710.555,0.03824693669093357
Dec 24,PER,Gross Sales,1727715.019,1.023787574238768
Dec 24,PER,Net Sales,1687571.78,1.0
Dec 24,PER,COGS (food +packaging),629743.386951,0.3731653932675977
Dec 24,PER,Gross margin,1057828.393049,0.6268346067324022
Dec 24,PER,store Labor Cost,381342.0651612903,0.2259708710946152
Dec 24,PER,Utility Cost,164704.0,0.09759821890361309
Dec 24,PER,CAM,0.0,0.0
Dec 24,PER,Aggregator commission,182956.48,0.1084140432829471
Dec 24,PER,Marketing & advertisement,197525.98,0.1170474538274159
Dec 24,PER,Other opex expenses,115499.2230000001,0.0684410727702498
Dec 24,OPP,Gross Sales,1830629.004,1.02449809119319
Dec 24,OPP,Net Sales,1786854.48,1.0
Dec 24,OPP,COGS (food +packaging),717124.1987600002,0.4013332964640748
Dec 24,OPP,Gross margin,1069730.28124,0.5986667035359253
Dec 24,OPP,store Labor Cost,299599.3041935484,0.1676685525021312
Dec 24,OPP,Utility Cost,50000.0,0.02798213316173346
Dec 24,OPP,CAM,35400.0,0.01981135027850729
Dec 24,OPP,Aggregator commission,190987.03,0.1068844901124797
Dec 24,OPP,Marketing & advertisement,191516.15,0.1071806082384504
Dec 24,OPP,Other opex expenses,98522.588,0.05513744353709206
Dec 24,DLT,Gross Sales,64964.003,1.022992980269231
Dec 24,DLT,Net Sales,63503.86,1.0
Dec 24,DLT,COGS (food +packaging),35935.14439999993,0.5658733878539026
Dec 24,DLT,Gross margin,27568.71560000007,0.4341266121460974
Dec 24,DLT,store Labor Cost,52989.15,0.8344240806779305
Dec 24,DLT,Utility Cost,5000.0,0.07873537136167785
Dec 24,DLT,CAM,82713.0,1.302487754287692
Dec 24,DLT,Aggregator commission,2908.0,0.04579249198395184
Dec 24,DLT,Marketing & advertisement,30433.63,0.47924063198678
Dec 24,DLT,Other opex expenses,45402.10000000001,0.7149502408200065
Dec 24,MMM,Gross Sales,555060.025,1.048506653519248
Dec 24,MMM,Net Sales,529381.5,1.0
Dec 24,MMM,COGS (food +packaging),246436.4643999999,0.4655177115180639
Dec 24,MMM,Gross margin,282945.0356000001,0.5344822884819361
Dec 24,MMM,store Labor Cost,26122.97,0.04934620873604385
Dec 24,MMM,Utility Cost,22500.0,0.04250242972223246
Dec 24,MMM,CAM,64900.0,0.1225958972876838
Dec 24,MMM,Aggregator commission,3614.0,0.006826834711828804
Dec 24,MMM,Marketing & advertisement,34176.52,0.06455933953113208
Dec 24,MMM,Other opex expenses,66405.01500000003,0.1254388659218352
Apr 25,Total,Gross Sales,365065456.6535,1.017771239703166
Apr 25,Total,Net Sales,358691071.64,1.0
Apr 25,Total,COGS (food +packaging),131868240.1331812,0.3676373641815391
Apr 25,Total,Gross margin,226822831.5068189,0.632362635818461
Apr 25,Total,store Labor Cost,43525445.03292445,0.1213452145154277
Apr 25,Total,Utility Cost,13514328.36,0.03767679049888268
Apr 25,Total,CAM,2909508.18,0.008111459721306153
Apr 25,Total,Aggregator commission,46083519.23999999,0.1284769064066687
Apr 25,Total,Marketing & advertisement,12219814.25,0.03406779598424017
Apr 25,Total,Other opex expenses,16039582.76715289,0.04471698359765977
Apr 25,EGL,Gross Sales,2027574.01,1.043624651228483
